id,player,piece,start,result,Site,survived,victory,survived_or_victory,match_name,killed_by
W-P-b,white,Pawn,,black wins,https://lichess.org/fl7asfa0,False,True,False,tiggran (white) vs arion_6 (black),B-R-a
W-P-f,white,Pawn,f2,black wins,https://lichess.org/fl7asfa0,True,True,True,tiggran (white) vs arion_6 (black),
W-P-g,white,Pawn,g2,black wins,https://lichess.org/fl7asfa0,True,True,True,tiggran (white) vs arion_6 (black),
B-P-a,black,Pawn,a7,black wins,https://lichess.org/fl7asfa0,True,False,True,tiggran (white) vs arion_6 (black),
B-P-b,black,Pawn,,black wins,https://lichess.org/fl7asfa0,False,False,False,tiggran (white) vs arion_6 (black),W-Q
B-P-c,black,Pawn,c7,black wins,https://lichess.org/fl7asfa0,True,False,True,tiggran (white) vs arion_6 (black),
B-P-f,black,Pawn,f7,black wins,https://lichess.org/fl7asfa0,True,False,True,tiggran (white) vs arion_6 (black),
W-R-h,white,Rook,e1,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-K,black,King,e7,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-R-a,white,Rook,,white wins,https://lichess.org/7b44wxzu,False,False,False,hostking (white) vs troepianiz (black),B-K
B-N-b,black,Knight,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-R-a
B-Q,black,Queen,h6,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-B-f,white,Bishop,h5,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-N-g,black,Knight,g8,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-Q,white,Queen,h8,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-R-a,black,Rook,d8,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-P-e,white,Pawn,,white wins,https://lichess.org/7b44wxzu,False,False,False,hostking (white) vs troepianiz (black),B-N-b
B-P-d,black,Pawn,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-P-e
W-P-c,white,Pawn,c5,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
W-N-b,white,Knight,b6,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-P-h,black,Pawn,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-B-f
W-P-b,white,Pawn,b4,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
W-B-c,white,Bishop,,white wins,https://lichess.org/7b44wxzu,False,False,False,hostking (white) vs troepianiz (black),B-R-a
B-B-f,black,Bishop,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-B-c
B-P-c,black,Pawn,c6,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
B-P-g,black,Pawn,g5,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-K,white,King,g1,white wins,https://lichess.org/7b44wxzu,True,False,False,hostking (white) vs troepianiz (black),
B-B-c,black,Bishop,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-Q
W-P-h,white,Pawn,h3,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
W-P-a,white,Pawn,a3,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-P-a,black,Pawn,a6,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
W-P-d,white,Pawn,d3,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
W-N-g,white,Knight,,white wins,https://lichess.org/7b44wxzu,False,False,False,hostking (white) vs troepianiz (black),B-B-c
B-P-e,black,Pawn,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-Q
W-P-f,white,Pawn,f2,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/7b44wxzu,True,False,True,hostking (white) vs troepianiz (black),
B-P-b,black,Pawn,b7,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
B-P-f,black,Pawn,f7,white wins,https://lichess.org/7b44wxzu,True,True,True,hostking (white) vs troepianiz (black),
B-R-h,black,Rook,,white wins,https://lichess.org/7b44wxzu,False,True,False,hostking (white) vs troepianiz (black),W-Q
W-Q,white,Queen,c7,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
B-P-f,black,Pawn,f6,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
B-R-a,black,Rook,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-Q
W-B-f,white,Bishop,c6,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
B-K,black,King,g7,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
B-P-a,black,Pawn,a5,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
B-R-h,black,Rook,d8,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
W-R-a,white,Rook,h1,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
B-N-b,black,Knight,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-B-f
B-Q,black,Queen,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-B-f
W-R-h,white,Rook,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-Q
W-K,white,King,c3,white wins,https://lichess.org/7rzcutsf,True,False,False,manos68 (white) vs jtkjtkful (black),
B-P-h,black,Pawn,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-R-h
W-P-f,white,Pawn,f3,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
W-N-b,white,Knight,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-R-a
W-P-g,white,Pawn,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-Q
B-B-c,black,Bishop,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-P-g
W-P-h,white,Pawn,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-B-c
W-N-g,white,Knight,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-B-c
B-N-g,black,Knight,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-N-g
W-P-d,white,Pawn,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-N-g
B-P-e,black,Pawn,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-P-d
W-P-e,white,Pawn,e4,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
W-B-c,white,Bishop,,white wins,https://lichess.org/7rzcutsf,False,False,False,manos68 (white) vs jtkjtkful (black),B-N-g
B-B-f,black,Bishop,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-B-c
B-P-g,black,Pawn,g6,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
B-P-d,black,Pawn,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-Q
W-P-c,white,Pawn,c4,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
B-P-c,black,Pawn,,white wins,https://lichess.org/7rzcutsf,False,True,False,manos68 (white) vs jtkjtkful (black),W-Q
W-P-a,white,Pawn,a2,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
W-P-b,white,Pawn,b2,white wins,https://lichess.org/7rzcutsf,True,False,True,manos68 (white) vs jtkjtkful (black),
B-P-b,black,Pawn,b7,white wins,https://lichess.org/7rzcutsf,True,True,True,manos68 (white) vs jtkjtkful (black),
B-P-b,black,Pawn,b2,black wins,https://lichess.org/9opx3qh7,True,False,True,adamsrj (white) vs hamiakaz (black),
W-K,white,King,h2,black wins,https://lichess.org/9opx3qh7,True,True,True,adamsrj (white) vs hamiakaz (black),
B-Q,black,Queen,c2,black wins,https://lichess.org/9opx3qh7,True,False,True,adamsrj (white) vs hamiakaz (black),
W-Q,white,Queen,a3,black wins,https://lichess.org/9opx3qh7,True,True,True,adamsrj (white) vs hamiakaz (black),
W-P-f,white,Pawn,f3,black wins,https://lichess.org/9opx3qh7,True,True,True,adamsrj (white) vs hamiakaz (black),
B-K,black,King,g7,black wins,https://lichess.org/9opx3qh7,True,False,False,adamsrj (white) vs hamiakaz (black),
W-P-b,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-Q
B-B-c,black,Bishop,g6,black wins,https://lichess.org/9opx3qh7,True,False,True,adamsrj (white) vs hamiakaz (black),
W-B-f,white,Bishop,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-B-c
W-P-e,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-B-c
B-P-g,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-P-e
W-P-c,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-Q
W-R-a,white,Rook,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-Q
B-R-h,black,Rook,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-R-a
W-R-h,white,Rook,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-R-h
W-B-c,white,Bishop,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-P-g
B-R-a,black,Rook,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-R-h
B-B-f,black,Bishop,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-B-c
B-P-c,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-Q
B-N-b,black,Knight,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-B-f
B-P-h,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-Q
B-P-a,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-Q
W-P-a,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-Q
W-N-b,white,Knight,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-B-f
B-N-g,black,Knight,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-B-c
W-N-g,white,Knight,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-N-b
W-P-d,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-B-f
B-P-d,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-P-d
B-P-e,black,Pawn,,black wins,https://lichess.org/9opx3qh7,False,False,False,adamsrj (white) vs hamiakaz (black),W-P-d
W-P-g,white,Pawn,g2,black wins,https://lichess.org/9opx3qh7,True,True,True,adamsrj (white) vs hamiakaz (black),
W-P-h,white,Pawn,,black wins,https://lichess.org/9opx3qh7,False,True,False,adamsrj (white) vs hamiakaz (black),B-B-f
B-P-f,black,Pawn,f7,black wins,https://lichess.org/9opx3qh7,True,False,True,adamsrj (white) vs hamiakaz (black),
B-R-a,black,Rook,c2,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
W-P-f,white,Pawn,f3,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-B-c,black,Bishop,e4,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
W-K,white,King,g2,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-R-h,black,Rook,e1,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
W-P-g,white,Pawn,g4,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-P-h,black,Pawn,h4,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
W-R-h,white,Rook,f6,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
W-B-c,white,Bishop,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-R-h
B-P-g,black,Pawn,g5,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
B-K,black,King,h7,black wins,https://lichess.org/1hi3aveq,True,False,False,BFG9k (white) vs Sagaz (black),
W-N-g,white,Knight,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-R-a
B-P-f,black,Pawn,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-R-h
B-B-f,black,Bishop,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-B-c
B-P-d,black,Pawn,c4,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
W-B-f,white,Bishop,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-P-d
B-N-b,black,Knight,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-B-f
W-R-a,white,Rook,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-R-a
B-Q,black,Queen,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-R-a
W-Q,white,Queen,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-Q
W-P-b,white,Pawn,b4,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-N-g,black,Knight,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-B-c
W-P-c,white,Pawn,c3,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
W-N-b,white,Knight,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-N-g
W-P-h,white,Pawn,h3,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-P-c,black,Pawn,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-R-h
W-P-d,white,Pawn,d4,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
W-P-e,white,Pawn,,black wins,https://lichess.org/1hi3aveq,False,True,False,BFG9k (white) vs Sagaz (black),B-N-g
W-P-a,white,Pawn,a2,black wins,https://lichess.org/1hi3aveq,True,True,True,BFG9k (white) vs Sagaz (black),
B-P-a,black,Pawn,a7,black wins,https://lichess.org/1hi3aveq,True,False,True,BFG9k (white) vs Sagaz (black),
B-P-b,black,Pawn,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-R-h
B-P-e,black,Pawn,,black wins,https://lichess.org/1hi3aveq,False,False,False,BFG9k (white) vs Sagaz (black),W-R-h
W-R-a,white,Rook,a3,black wins,https://lichess.org/n5crd00d,True,True,True,arion_6 (white) vs Naitero_Nagasaki (black),
B-R-h,black,Rook,h2,black wins,https://lichess.org/n5crd00d,True,False,True,arion_6 (white) vs Naitero_Nagasaki (black),
W-P-h,white,Pawn,h5,black wins,https://lichess.org/n5crd00d,True,True,True,arion_6 (white) vs Naitero_Nagasaki (black),
B-P-h,black,Pawn,g4,black wins,https://lichess.org/n5crd00d,True,False,True,arion_6 (white) vs Naitero_Nagasaki (black),
W-R-h,white,Rook,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-P-h
W-K,white,King,e7,black wins,https://lichess.org/n5crd00d,True,True,True,arion_6 (white) vs Naitero_Nagasaki (black),
B-K,black,King,c5,black wins,https://lichess.org/n5crd00d,True,False,False,arion_6 (white) vs Naitero_Nagasaki (black),
B-P-b,black,Pawn,c4,black wins,https://lichess.org/n5crd00d,True,False,True,arion_6 (white) vs Naitero_Nagasaki (black),
B-B-c,black,Bishop,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-R-h
W-P-f,white,Pawn,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-B-c
B-P-g,black,Pawn,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-P-f
B-P-f,black,Pawn,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-K
W-P-g,white,Pawn,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-P-f
W-P-a,white,Pawn,a5,black wins,https://lichess.org/n5crd00d,True,True,True,arion_6 (white) vs Naitero_Nagasaki (black),
B-R-a,black,Rook,a6,black wins,https://lichess.org/n5crd00d,True,False,True,arion_6 (white) vs Naitero_Nagasaki (black),
W-N-g,white,Knight,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-P-b
B-N-b,black,Knight,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-N-g
B-P-a,black,Pawn,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-R-h
B-B-f,black,Bishop,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-K
W-Q,white,Queen,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-B-f
B-Q,black,Queen,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-Q
W-B-f,white,Bishop,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-P-a
B-P-c,black,Pawn,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-N-g
W-N-b,white,Knight,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-Q
W-P-e,white,Pawn,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-R-h
W-B-c,white,Bishop,,black wins,https://lichess.org/n5crd00d,False,True,False,arion_6 (white) vs Naitero_Nagasaki (black),B-B-f
B-N-g,black,Knight,,black wins,https://lichess.org/n5crd00d,False,False,False,arion_6 (white) vs Naitero_Nagasaki (black),W-B-c
B-P-d,black,Pawn,d5,black wins,https://lichess.org/n5crd00d,True,False,True,arion_6 (white) vs Naitero_Nagasaki (black),
